0.6
-0.999 0.109790671475 -0.999561602652 -0.930887539427 0.6
-0.998 0.107435555171 -0.999122603964 -0.930664780046 0.6
-0.997 0.105340849046 -0.998683002795 -0.930441328543 0.6
-0.996 0.103414828438 -0.998242798012 -0.930217182937 0.6
-0.995 0.101613930449 -0.997801988475 -0.929992341238 0.6
-0.994 0.0999124972516 -0.997360573038 -0.929766801454 0.6
-0.993 0.0982935751374 -0.99691855056 -0.929540561588 0.6
-0.992 0.0967451145235 -0.996475919889 -0.929313619638 0.6
-0.991 0.0952581060391 -0.996032679876 -0.929085973597 0.6
-0.99 0.0938255567082 -0.99558882937 -0.928857621455 0.6
-0.989 0.0924418801385 -0.995144367214 -0.928628561194 0.6
-0.988 0.0911025104002 -0.99469929225 -0.928398790796 0.6
-0.987 0.0898036455329 -0.994253603317 -0.928168308234 0.6
-0.986 0.0885420704459 -0.993807299254 -0.92793711148 0.6
-0.985 0.0873150306745 -0.993360378893 -0.927705198498 0.6
-0.984 0.0861201399482 -0.992912841067 -0.927472567251 0.6
-0.983 0.0849553109535 -0.992464684607 -0.927239215693 0.6
-0.982 0.0838187024424 -0.992015908336 -0.927005141778 0.6
-0.981 0.0827086781289 -0.99156651108 -0.926770343451 0.6
-0.98 0.0816237742609 -0.991116491662 -0.926534818656 0.6
-0.979 0.0805626736937 -0.990665848898 -0.92629856533 0.6
-0.978 0.0795241849117 -0.990214581604 -0.926061581407 0.6
-0.977 0.0785072248716 -0.9897626886 -0.925823864814 0.6
-0.976 0.0775108048352 -0.98931016869 -0.925585413476 0.6
-0.975 0.0765340185662 -0.988857020683 -0.925346225312 0.6
-0.974 0.075576032419 -0.98840324339 -0.925106298236 0.6
-0.973 0.0746360769542 -0.987948835609 -0.924865630158 0.6
-0.972 0.0737134397977 -0.987493796144 -0.924624218983 0.6
-0.971 0.0728074595208 -0.987038123793 -0.924382062611 0.6
-0.97 0.0719175203661 -0.986581817349 -0.92413915894 0.6
-0.969 0.0710430476765 -0.986124875605 -0.923895505858 0.6
-0.968 0.070183503915 -0.985667297352 -0.923651101253 0.6
-0.967 0.0693383851825 -0.985209081377 -0.923405943007 0.6
-0.966 0.0685072181577 -0.984750226465 -0.923160028997 0.6
-0.965 0.0676895573974 -0.984290731399 -0.922913357094 0.6
-0.964 0.0668849829462 -0.983830594957 -0.922665925168 0.6
-0.963 0.0660930982106 -0.983369815916 -0.92241773108 0.6
-0.962 0.0653135280646 -0.98290839305 -0.922168772688 0.6
-0.961 0.0645459171536 -0.982446325131 -0.921919047848 0.6
-0.96 0.0637899283733 -0.981983610928 -0.921668554406 0.6
-0.959 0.0630452415 -0.981520249204 -0.921417290209 0.6
-0.958 0.0623115519552 -0.981056238726 -0.921165253095 0.6
-0.957 0.0615885696878 -0.980591578252 -0.920912440898 0.6
-0.956 0.0608760181597 -0.980126266542 -0.92065885145 0.6
-0.955 0.060173633425 -0.979660302348 -0.920404482575 0.6
-0.954 0.0594811632894 -0.979193684424 -0.920149332094 0.6
-0.953 0.0587983665442 -0.978726411522 -0.919893397824 0.6
-0.952 0.0581250122646 -0.978258482386 -0.919636677575 0.6
-0.951 0.0574608791669 -0.97778989576 -0.919379169155 0.6
-0.95 0.0568057550182 -0.977320650387 -0.919120870364 0.6
-0.949 0.056159436093 -0.976850745005 -0.918861779001 0.6
-0.948 0.0555217266729 -0.976380178349 -0.918601892857 0.6
-0.947 0.0548924385845 -0.975908949154 -0.918341209721 0.6
-0.946 0.054271390772 -0.975437056148 -0.918079727376 0.6
-0.945 0.0536584089022 -0.97496449806 -0.917817443599 0.6
-0.944 0.0530533249974 -0.974491273618 -0.917554356165 0.6
-0.943 0.052455977095 -0.974017381538 -0.917290462843 0.6
-0.942 0.0518662089309 -0.97354282054 -0.917025761397 0.6
-0.941 0.0512838696446 -0.973067589346 -0.916760249586 0.6
-0.94 0.0507088135047 -0.972591686666 -0.916493925165 0.6
-0.939 0.0501408996522 -0.972115111209 -0.916226785884 0.6
-0.938 0.0495799918606 -0.971637861687 -0.91595882949 0.6
-0.937 0.0490259583125 -0.971159936801 -0.915690053722 0.6
-0.936 0.0484786713889 -0.970681335258 -0.915420456316 0.6
-0.935 0.0479380074727 -0.970202055753 -0.915150035004 0.6
-0.934 0.047403846764 -0.969722096986 -0.914878787513 0.6
