338	201.14	2.26013e+87
340	202.097	5.88596e+87
342	203.05	1.52632e+88
344	204	3.94549e+88
346	204.954	1.02455e+89
348	205.902	2.64254e+89
350	206.853	6.84059e+89
352	207.803	1.7686e+90
354	208.748	4.55311e+90
356	209.698	1.17637e+91
358	210.643	3.02839e+91
360	211.583	7.75371e+91
362	212.524	1.98524e+92
364	213.464	5.08319e+92
366	214.403	1.30025e+93
368	215.342	3.32619e+93
370	216.277	8.47036e+93
372	217.217	2.16861e+94
374	218.155	5.53854e+94
376	219.088	1.40813e+95
378	220.025	3.59324e+95
380	220.96	9.15242e+95
382	221.89	2.32077e+96
384	222.821	5.88739e+96
386	223.75	1.49064e+97
388	224.678	3.77205e+97
390	225.607	9.5505e+97
392	226.538	2.42138e+98
394	227.464	6.11361e+98
396	228.389	1.54141e+99
398	229.31	3.87134e+99
400	230.235	9.77251e+99
402	231.155	2.44981e+100
404	232.075	6.15145e+100
406	232.996	1.54502e+101
408	233.915	3.87328e+101
410	234.827	9.64435e+101
412	235.75	2.42705e+102
414	236.664	6.0491e+102
416	237.578	1.50911e+103
418	238.493	3.76755e+103
420	239.41	9.43049e+103
422	240.328	2.36052e+104
424	241.237	5.85783e+104
426	242.152	1.46248e+105
428	243.064	3.64371e+105
430	243.97	9.0144e+105
432	244.879	2.23734e+106
434	245.786	5.5398e+106
436	246.692	1.37075e+107
438	247.603	3.40862e+107
440	248.504	8.39706e+107
442	249.412	2.08144e+108
444	250.312	5.12e+108
446	251.214	1.26151e+109
448	252.12	3.12072e+109
450	253.02	7.67619e+109
452	253.922	1.89124e+110
454	254.823	4.6582e+110
456	255.729	1.15207e+111
458	256.628	2.83085e+111
460	257.529	6.97465e+111
462	258.432	1.71947e+112
464	259.326	4.20667e+112
466	260.227	1.03575e+113
468	261.121	2.53177e+113
470	262.018	6.21033e+113
472	262.916	1.52442e+114
474	263.813	3.7368e+114
476	264.701	9.08345e+114
478	265.592	2.21446e+115
480	266.48	5.38085e+115
482	267.376	1.31765e+116
484	268.273	3.23235e+116
486	269.163	7.86872e+116
488	270.062	1.93364e+117
490	270.949	4.69755e+117
492	271.84	1.14427e+118
494	272.729	2.78527e+118
496	273.628	6.84074e+118
498	274.52	1.66886e+119
500	275.404	4.04038e+119
502	276.294	9.84037e+119
504	277.186	2.40073e+120
506	278.069	5.80547e+120
508	278.961	1.41636e+121
510	279.848	3.4396e+121
512	280.732	8.321e+121
514	281.617	2.01665e+122
516	282.504	4.89571e+122
518	283.391	1.1893e+123
520	284.262	2.84103e+123
522	285.154	6.92982e+123
524	286.024	1.65519e+124
526	286.911	4.01818e+124
528	287.787	9.64979e+124
530	288.672	2.33814e+125
532	289.544	5.58926e+125
534	290.42	1.34251e+126
536	291.289	3.20144e+126
538	292.163	7.66929e+126
540	293.024	1.8134e+127
542	293.891	4.31943e+127
544	294.753	1.02243e+128
546	295.604	2.39513e+128
548	296.454	5.60359e+128
550	297.297	1.30197e+129
552	298.145	3.03846e+129
554	298.995	7.11267e+129
556	299.841	1.65738e+130
558	300.68	3.8328e+130
560	301.51	8.79629e+130
562	302.354	2.04542e+131
564	303.182	4.67936e+131
566	304.015	1.07706e+132
568	304.847	2.47483e+132
570	305.667	5.61768e+132
572	306.48	1.26631e+133
574	307.283	2.82774e+133
576	308.087	6.31618e+133
578	308.898	1.42136e+134
580	309.691	3.14049e+134
582	310.478	6.90348e+134
584	311.264	1.51406e+135
586	312.045	3.3078e+135
588	312.829	7.24302e+135
590	313.594	1.55619e+136
592	314.364	3.3631e+136
594	315.119	7.15537e+136
596	315.882	1.5343e+137
598	316.631	3.24531e+137
600	317.362	6.73796e+137
602	318.106	1.41761e+138
604	318.835	2.93872e+138
606	319.558	6.0569e+138
608	320.274	1.23897e+139
610	320.988	2.53146e+139
612	321.7	5.15888e+139
614	322.407	1.04566e+140
616	323.102	2.09693e+140
618	323.799	4.21019e+140
620	324.486	8.36814e+140
622	325.155	1.63268e+141
624	325.831	3.20969e+141
626	326.479	6.13718e+141
628	327.128	1.17515e+142
630	327.779	2.25314e+142
632	328.426	4.30252e+142
634	329.059	8.10173e+142
636	329.682	1.51095e+143
638	330.295	2.78749e+143
640	330.907	5.14008e+143
642	331.52	9.48812e+143
644	332.111	1.71325e+144
646	332.703	3.09694e+144
648	333.28	5.51886e+144
650	333.85	9.75057e+144
652	334.399	1.68989e+145
654	334.96	2.95989e+145
656	335.514	5.14828e+145
658	336.048	8.78938e+145
660	336.571	1.48293e+146
662	337.093	2.49807e+146
664	337.596	4.12962e+146
666	338.099	6.83476e+146
668	338.597	1.12391e+147
670	339.083	1.82742e+147
672	339.57	2.974e+147
674	340.036	4.74166e+147
676	340.491	7.47344e+147
678	340.938	1.16857e+148
680	341.391	1.83729e+148
682	341.818	2.81571e+148
684	342.25	4.3399e+148
686	342.657	6.51734e+148
688	343.068	9.83353e+148
690	343.462	1.45746e+149
692	343.85	2.148e+149
694	344.234	3.15562e+149
696	344.611	4.599e+149
698	344.978	6.64129e+149
700	345.324	9.38143e+149
702	345.666	1.32057e+150
704	345.992	1.82999e+150
706	346.319	2.5369e+150
708	346.64	3.49723e+150
710	346.931	4.68095e+150
712	347.237	6.35465e+150
714	347.515	8.39076e+150
716	347.796	1.11138e+151
718	348.053	1.43653e+151
720	348.307	1.85228e+151
722	348.553	2.36942e+151
724	348.789	2.99976e+151
726	349.011	3.74643e+151
728	349.232	4.67008e+151
730	349.428	5.68421e+151
732	349.612	6.83523e+151
734	349.786	8.1321e+151
736	349.962	9.69441e+151
738	350.13	1.14743e+152
740	350.279	1.33155e+152
742	350.419	1.53127e+152
744	350.548	1.74269e+152
746	350.67	1.96874e+152
748	350.781	2.1985e+152
750	350.89	2.45225e+152
752	350.979	2.67984e+152
754	351.057	2.8973e+152
756	351.124	3.09842e+152
758	351.195	3.32714e+152
760	351.244	3.49362e+152
762	351.283	3.63236e+152
764	351.309	3.73013e+152
766	351.331	3.81303e+152
768	351.33	3.80623e+152
770	351.331	3.81017e+152
772	351.314	3.7471e+152
774	351.285	3.64085e+152
776	351.253	3.52445e+152
778	351.205	3.35951e+152
780	351.148	3.17412e+152
782	351.076	2.95434e+152
784	350.995	2.72394e+152
786	350.905	2.49035e+152
788	350.798	2.23646e+152
790	350.674	1.97692e+152
792	350.557	1.758e+152
794	350.421	1.53452e+152
796	350.287	1.34137e+152
798	350.135	1.15255e+152
800	349.971	9.78131e+151
802	349.811	8.33849e+151
804	349.63	6.95971e+151
806	349.44	5.75395e+151
808	349.237	4.69555e+151
810	349.026	3.80083e+151
812	348.808	3.05854e+151
814	348.579	2.43107e+151
816	348.324	1.88381e+151
818	348.072	1.4643e+151
820	347.81	1.12719e+151
822	347.533	8.54662e+150
824	347.253	6.45691e+150
826	346.97	4.86354e+150
828	346.674	3.61945e+150
830	346.361	2.64629e+150
832	346.033	1.90725e+150
834	345.698	1.36331e+150
836	345.363	9.75375e+149
838	345.013	6.87738e+149
840	344.648	4.76991e+149
842	344.275	3.2855e+149
844	343.882	2.21805e+149
846	343.498	1.51062e+149
848	343.101	1.01598e+149
850	342.703	6.8221e+148
852	342.284	4.48674e+148
854	341.866	2.95507e+148
856	341.433	1.91567e+148
858	340.977	1.21435e+148
860	340.521	7.69751e+147
862	340.053	4.82234e+147
864	339.59	3.03493e+147
866	339.107	1.87194e+147
868	338.622	1.15286e+147
870	338.126	7.01867e+146
872	337.619	4.22878e+146
874	337.101	2.51804e+146
876	336.582	1.49792e+146
878	336.054	8.84055e+145
880	335.527	5.21588e+145
882	334.979	3.01564e+145
884	334.417	1.72005e+145
886	333.846	9.72014e+144
888	333.28	5.51414e+144
890	332.702	3.09478e+144
892	332.119	1.72703e+144
894	331.52	9.48967e+143
896	330.917	5.19469e+143
898	330.308	2.82391e+143
900	329.689	1.52118e+143
902	329.086	8.32203e+142
904	328.457	4.43879e+142
906	327.813	2.33015e+142
908	327.163	1.21639e+142
910	326.515	6.36593e+141
912	325.856	3.29258e+141
914	325.186	1.68408e+141
916	324.52	8.65685e+140
918	323.849	4.42571e+140
920	323.169	2.24215e+140
922	322.478	1.12285e+140
924	321.784	5.61153e+139
926	321.072	2.75261e+139
928	320.355	1.3435e+139
930	319.645	6.61014e+138
932	318.904	3.14892e+138
934	318.172	1.51426e+138
936	317.442	7.30017e+137
938	316.707	3.49952e+137
940	315.958	1.65431e+137
942	315.212	7.84778e+136
944	314.436	3.6136e+136
946	313.67	1.6787e+136
948	312.895	7.7344e+135
950	312.117	3.55328e+135
952	311.334	1.62489e+135
954	310.537	7.32001e+134
956	309.733	3.27488e+134
958	308.94	1.48301e+134
960	308.14	6.65734e+133
962	307.342	2.99894e+133
964	306.537	1.34064e+133
966	305.72	5.92476e+132
968	304.894	2.59271e+132
970	304.071	1.13845e+132
972	303.257	5.04726e+131
974	302.427	2.19882e+131
976	301.592	9.54356e+130
978	300.759	4.1485e+130
980	299.929	1.80881e+130
982	299.083	7.76336e+129
984	298.235	3.32422e+129
986	297.381	1.41489e+129
988	296.532	6.05724e+128
990	295.675	2.57133e+128
992	294.81	1.08192e+128
994	293.958	4.61475e+127
996	293.09	1.93881e+127
998	292.215	8.07994e+126
1000	291.342	3.37355e+126
1002	290.469	1.40948e+126
1004	289.602	5.921e+125
1006	288.728	2.4724e+125
1008	287.843	1.01986e+125
1010	286.959	4.21363e+124
1012	286.074	1.73924e+124
1014	285.183	7.13641e+123
1016	284.285	2.90669e+123
1018	283.413	1.21591e+123
1020	282.52	4.97676e+122
1022	281.638	2.06047e+122
1024	280.743	8.41541e+121
1026	279.87	3.51568e+121
1028	278.971	1.4308e+121
1030	278.086	5.90328e+120
1032	277.202	2.43832e+120
1034	276.311	1.00087e+120
1036	275.41	4.06306e+119
1038	274.516	1.66329e+119
1040	273.619	6.77939e+118
1042	272.725	2.77442e+118
1044	271.837	1.1414e+118
1046	270.948	4.6893e+117
1048	270.024	1.86248e+117
1050	269.129	7.60634e+116
1052	268.231	3.0989e+116
1054	267.322	1.24859e+116
1056	266.431	5.12201e+115
1058	265.52	2.0594e+115
1060	264.634	8.49208e+114
1062	263.731	3.4443e+114
1064	262.828	1.39552e+114
1066	261.927	5.66675e+113
1068	261.027	2.30421e+113
1070	260.119	9.29217e+112
1072	259.223	3.79598e+112
1074	258.319	1.53659e+112
1076	257.42	6.25204e+111
1078	256.501	2.49566e+111
1080	255.607	1.02054e+111
1082	254.707	4.14639e+110
1084	253.799	1.67354e+110
1086	252.887	6.72133e+109
1088	251.985	2.72614e+109
1090	251.082	1.1052e+109
1092	250.176	4.46907e+108
1094	249.275	1.8139e+108
1096	248.359	7.25805e+107
1098	247.448	2.92037e+107
1100	246.541	1.17828e+107
1102	245.625	4.71608e+106
1104	244.709	1.88789e+106
1106	243.796	7.57433e+105
1108	242.902	3.096e+105
1110	241.995	1.25115e+105
1112	241.055	4.88501e+104
1114	240.146	1.96838e+104
1116	239.213	7.74286e+103
1118	238.295	3.09291e+103
1120	237.387	1.24748e+103
1122	236.477	5.02081e+102
1124	235.545	1.97565e+102
1126	234.63	7.91951e+101
1128	233.709	3.15153e+101
1130	232.802	1.27245e+101
1132	231.864	4.97974e+100
1134	230.941	1.97934e+100
1136	230.029	7.94907e+99
1138	229.093	3.1178e+99
1140	228.182	1.25408e+99
1142	227.261	4.98886e+98
1144	226.317	1.94108e+98
1146	225.404	7.79263e+97
1148	224.464	3.04398e+97
1150	223.539	1.20767e+97
1152	222.605	4.7424e+96
1154	221.67	1.86237e+96
1156	220.727	7.25606e+95
1158	219.799	2.86813e+95
1160	218.868	1.13002e+95
1162	217.936	4.44848e+94
1164	216.979	1.70865e+94
1166	216.048	6.73937e+93
1168	215.109	2.63334e+93
1170	214.186	1.04677e+93
1172	213.233	4.03654e+92
1174	212.288	1.56928e+92
1176	211.358	6.18656e+91
1178	210.418	2.41725e+91
1180	209.454	9.21802e+90
1182	208.511	3.59183e+90
1184	207.544	1.36532e+90
1186	206.615	5.39313e+89
1188	205.663	2.08166e+89
1190	204.707	8.00438e+88
1192	203.775	3.15059e+88
1194	202.832	1.22634e+88
1196	201.883	4.74784e+87
1198	200.932	1.83549e+87
1200	199.984	7.10987e+86
1202	199.025	2.72671e+86
1204	198.082	1.06177e+86
1206	197.115	4.0378e+85
1208	196.166	1.56241e+85
1210	195.192	5.90162e+84
1212	194.222	2.23687e+84
1214	193.251	8.47181e+83
1216	192.291	3.24368e+83
1218	191.324	1.23308e+83
1220	190.353	4.67116e+82
1222	189.385	1.7729e+82
1224	188.407	6.67045e+81
1226	187.428	2.50467e+81
1228	186.443	9.36089e+80
1230	185.473	3.54788e+80
1232	184.487	1.32283e+80
1234	183.521	5.03632e+79
1236	182.54	1.88846e+79
1238	181.57	7.16192e+78
1240	180.566	2.62282e+78
1242	179.593	9.91166e+77
1244	178.601	3.67752e+77
1246	177.62	1.37793e+77
1248	176.643	5.19135e+76
1250	175.645	1.91283e+76
1252	174.64	7.001e+75
1254	173.642	2.58072e+75
1256	172.64	9.47792e+74
1258	171.649	3.51676e+74
1260	170.642	1.28518e+74
1262	169.651	4.76783e+73
1264	168.642	1.739e+73
1266	167.658	6.49765e+72
1268	166.666	2.40973e+72
1270	165.65	8.72474e+71
1272	164.635	3.16281e+71
1274	163.644	1.17414e+71
1276	162.656	4.37241e+70
1278	161.621	1.55331e+70
1280	160.621	5.70954e+69
1282	159.592	2.04114e+69
1284	158.571	7.35644e+68
1286	157.556	2.66405e+68
1288	156.541	9.654e+67
1290	155.51	3.44299e+67
1292	154.485	1.23545e+67
1294	153.467	4.4643e+66
1296	152.441	1.60089e+66
1298	151.396	5.62925e+65
1300	150.384	2.04692e+65
1302	149.348	7.26119e+64
1304	148.319	2.5959e+64
1306	147.278	9.1623e+63
1308	146.251	3.28022e+63
1310	145.209	1.15714e+63
1312	144.182	4.14497e+62
1314	143.134	1.45352e+62
1316	142.076	5.04561e+61
1318	141.04	1.78932e+61
1320	139.986	6.24133e+60
1322	138.939	2.1903e+60
1324	137.875	7.55802e+59
1326	136.813	2.61166e+59
1328	135.77	9.21127e+58
1330	134.7	3.15684e+58
1332	133.633	1.08711e+58
1334	132.585	3.81088e+57
1336	131.492	1.27673e+57
1338	130.415	4.35043e+56
1340	129.339	1.48388e+56
1342	128.257	5.02505e+55
1344	127.173	1.70059e+55
1346	126.101	5.82258e+54
1348	125.029	1.99311e+54
1350	123.924	6.60266e+53
1352	122.843	2.23782e+53
1354	121.763	7.59988e+52
1356	120.664	2.53273e+52
1358	119.557	8.37757e+51
1360	118.445	2.75388e+51
1362	117.353	9.24206e+50
1364	116.265	3.11275e+50
1366	115.147	1.01835e+50
1368	114.045	3.38151e+49
1370	112.921	1.0991e+49
1372	111.793	3.55563e+48
1374	110.676	1.16369e+48
1376	109.589	3.92521e+47
1378	108.432	1.23481e+47
1380	107.319	4.05583e+46
1382	106.18	1.29772e+46
1384	105.038	4.1445e+45
1386	103.893	1.31837e+45
1388	102.769	4.28678e+44
1390	101.61	1.34536e+44
1392	100.468	4.2908e+43
1394	99.3313	1.37728e+43
1396	98.1561	4.25247e+42
1398	96.9957	1.33257e+42
1400	95.8342	4.17133e+41
1402	94.676	1.30997e+41
1404	93.4918	4.00834e+40
1406	92.3144	1.23496e+40
1408	91.145	3.83515e+39
1410	89.9405	1.1499e+39
1412	88.7815	3.60847e+38
1414	87.5831	1.08861e+38
1416	86.3921	3.3085e+37
1418	85.1814	9.85831e+36
1420	83.9738	2.94679e+36
1422	82.7812	8.94133e+35
1424	81.5728	2.67055e+35
1426	80.3394	7.77992e+34
1428	79.1272	2.3148e+34
1430	77.8998	6.78374e+33
1432	76.6669	1.97711e+33
1434	75.4189	5.67552e+32
1436	74.1944	1.66807e+32
1438	72.975	4.92782e+31
1440	71.6753	1.34331e+31
1442	70.433	3.8784e+30
1444	69.1682	1.09489e+30
1446	67.8803	3.02037e+29
1448	66.6481	8.80811e+28
1450	65.3279	2.35255e+28
1452	64.0792	6.74924e+27
1454	62.76	1.8044e+27
1456	61.436	4.80095e+26
1458	60.1583	1.33783e+26
1460	58.8368	3.56866e+25
1462	57.5412	9.7684e+24
1464	56.1925	2.53566e+24
1466	54.8319	6.50413e+23
1468	53.5085	1.73158e+23
1470	52.1702	4.54191e+22
1472	50.8524	1.21593e+22
1474	49.4113	2.87785e+21
1476	48.0726	7.54522e+20
1478	46.758	2.0264e+20
1480	45.1601	4.10001e+19
1482	43.8965	1.15878e+19
1484	42.5534	3.02486e+18
1486	40.8042	5.26081e+17
1488	39.7043	1.75137e+17
1490	38.2858	4.2393e+16
1492	36.3125	5.89301e+15
1494	35.3926	2.3485e+15
1496	33.8564	5.05423e+14
1498	31.6229	5.41562e+13
1500	31.0779	3.14021e+13
1502	29.2494	5.04512e+12
1504	26.724	4.03711e+11
1506	26.6526	3.75895e+11
1508	24.5651	4.66086e+10
1510	21.434	2.03539e+09
1512	22.1403	4.12499e+09
1514	19.4255	2.73147e+08
1516	15.7915	7.21353e+06
1518	17.3295	3.35816e+07
1520	13.9821	1.18124e+06
1522	8.83645	6880.56
1524	12.2645	212026
1530	6.69813	810.886
1536	0	1
