52	-10	32.667	1.53852e+14
52	-6	33.7432	4.51329e+14
52	-4	34.1544	6.80885e+14
52	-2	34.2221	7.28595e+14
52	0	34.4855	9.48161e+14
52	2	34.2666	7.61727e+14
52	8	33.0698	2.30161e+14
54	-18	29.8513	9.2103e+12
54	-14	31.7043	5.87466e+13
54	-12	32.9007	1.9436e+14
54	-10	33.3155	2.94263e+14
54	-8	34.6023	1.06554e+15
54	-6	34.5076	9.69283e+14
54	-4	35.5055	2.62937e+15
54	0	35.8041	3.54439e+15
54	4	35.5065	2.63185e+15
54	6	34.5062	9.67958e+14
54	10	33.2913	2.87221e+14
54	12	32.8713	1.88719e+14
54	14	31.7225	5.98256e+13
54	16	29.4803	6.35528e+12
56	-16	31.8758	6.9742e+13
56	-12	34.3491	8.27255e+14
56	-8	35.7677	3.41765e+15
56	-4	36.5301	7.32509e+15
56	-2	36.5315	7.33567e+15
56	0	36.798	9.57536e+15
56	4	36.5529	7.49404e+15
56	6	35.8493	3.708e+15
56	16	31.8126	6.54671e+13
58	-16	33.4476	3.35807e+14
58	-14	33.8326	4.93513e+14
58	-12	35.3156	2.17451e+15
58	-10	36.0794	4.66766e+15
58	-8	36.6044	7.88986e+15
58	-6	37.3242	1.62068e+16
58	-4	37.4116	1.76868e+16
58	-2	37.9069	2.90232e+16
58	0	37.6957	2.34993e+16
58	2	37.8874	2.84641e+16
58	10	36.0743	4.64355e+15
58	14	33.7982	4.76839e+14
58	16	33.4529	3.37617e+14
60	-20	32.153	9.20166e+13
60	-14	35.5973	2.88208e+15
60	-10	37.4718	1.87838e+16
60	-8	37.6063	2.14893e+16
60	-6	38.5506	5.52493e+16
60	-4	38.554	5.5436e+16
60	-2	39.0571	9.16809e+16
60	0	38.8372	7.35821e+16
60	2	39.0585	9.18103e+16
60	4	38.5112	5.31141e+16
60	6	38.5541	5.54417e+16
60	8	37.5895	2.11305e+16
60	14	35.6037	2.90056e+15
60	16	34.1413	6.71982e+14
62	-18	34.3729	8.47122e+14
62	-14	36.9403	1.10395e+16
62	-12	37.3282	1.62713e+16
62	-10	38.5251	5.38547e+16
62	-8	38.9848	8.52914e+16
62	-6	39.5283	1.46862e+17
62	-4	39.8535	2.03299e+17
62	-2	40.0075	2.37148e+17
62	0	40.1389	2.70446e+17
62	2	40.0145	2.38817e+17
62	8	38.9763	8.45671e+16
62	18	34.3142	7.98829e+14
64	-18	35.7965	3.51732e+15
64	-16	36.4901	7.03833e+15
64	-14	37.8425	2.72139e+16
64	-12	38.8877	7.73933e+16
64	-10	39.3897	1.27859e+17
64	-8	40.3205	3.24323e+17
64	-6	40.4851	3.82354e+17
64	-4	41.1136	7.16788e+17
64	-2	41.0278	6.57865e+17
64	4	41.098	7.05698e+17
64	6	40.497	3.86932e+17
64	10	39.4027	1.29526e+17
64	12	38.8919	7.7724e+16
64	14	37.8197	2.65993e+16
64	16	36.5061	7.15151e+15
64	18	35.7988	3.52558e+15
66	-22	34.3324	8.13523e+14
66	-20	34.6354	1.10146e+15
66	-18	36.4733	6.92109e+15
66	-16	38.1541	3.71625e+16
66	-14	38.699	6.40839e+16
66	-12	40.16	2.76229e+17
66	-8	41.4356	9.8912e+17
66	-6	41.6876	1.27258e+18
66	-4	42.1414	2.00353e+18
66	-2	42.2357	2.20158e+18
66	0	42.3965	2.5855e+18
66	2	42.2354	2.20093e+18
66	4	42.1545	2.0298e+18
66	6	41.6938	1.28048e+18
66	12	40.1497	2.73396e+17
66	16	38.1481	3.69393e+16
66	18	36.4735	6.9218e+15
68	-20	36.7094	8.76335e+15
68	-16	39.37	1.25359e+17
68	-14	40.0901	2.57586e+17
68	-12	41.1657	7.55122e+17
68	-10	41.8822	1.54593e+18
68	-8	42.4048	2.60718e+18
68	-4	43.133	5.40025e+18
68	-2	43.4705	7.56793e+18
68	0	43.3996	7.05044e+18
68	4	43.1177	5.31823e+18
68	8	42.3706	2.51952e+18
68	10	41.853	1.50155e+18
68	14	40.0746	2.53618e+17
68	16	39.4121	1.30757e+17
68	18	37.1692	1.38796e+16
68	20	36.666	8.39148e+15
70	-20	38.0526	3.35756e+16
70	-18	39.048	9.08472e+16
70	-14	41.5364	1.09399e+18
70	-12	42.1423	2.00533e+18
70	-10	43.1193	5.32713e+18
70	-6	44.0847	1.3988e+19
70	-4	44.2296	1.61682e+19
70	0	44.4852	2.08779e+19
70	2	44.5424	2.21073e+19
70	4	44.2266	1.61206e+19
70	6	44.0981	1.41757e+19
70	8	43.4502	7.41657e+18
70	10	43.0852	5.14829e+18
70	14	41.5209	1.07721e+18
70	18	39.0572	9.16933e+16
70	20	38.0607	3.3848e+16
72	-22	36.9707	1.1381e+16
72	-20	38.7342	6.63836e+16
72	-18	40.576	4.18747e+17
72	-16	41.293	8.57661e+17
72	-14	42.7072	3.52779e+18
72	-12	43.355	6.74269e+18
72	-10	44.1549	1.50053e+19
72	-8	44.6445	2.44827e+19
72	-6	45.0972	3.85e+19
72	-4	45.4212	5.323e+19
72	-2	45.5725	6.19278e+19
72	0	45.6543	6.72035e+19
72	2	45.5748	6.20677e+19
72	4	45.4249	5.34301e+19
72	6	45.114	3.91527e+19
72	8	44.6359	2.42737e+19
72	10	44.1641	1.51442e+19
72	12	43.3338	6.60148e+18
72	16	41.2699	8.38056e+17
72	18	40.5616	4.12746e+17
72	20	38.7156	6.51596e+16
74	-22	38.9196	7.99045e+16
74	-18	41.7503	1.35499e+18
74	-16	42.6909	3.4707e+18
74	-14	43.6808	9.33989e+18
74	-12	44.5975	2.33579e+19
74	-10	45.1941	4.24194e+19
74	-8	45.8358	8.05845e+19
74	-6	46.1432	1.09585e+20
74	-4	46.5672	1.67451e+20
74	-2	46.6147	1.75592e+20
74	0	46.7752	2.0616e+20
74	2	46.609	1.74589e+20
74	6	46.1158	1.06622e+20
74	8	45.8296	8.00848e+19
74	10	45.1584	4.09305e+19
74	12	44.5987	2.3386e+19
74	14	43.7029	9.54874e+18
74	16	42.6733	3.41019e+18
76	-22	40.2009	2.87748e+17
76	-20	41.434	9.87543e+17
76	-16	44.0391	1.3364e+19
76	-14	44.7612	2.75122e+19
76	-10	46.3059	1.28944e+20
76	-8	46.9215	2.38632e+20
76	-6	47.2768	3.40439e+20
76	-4	47.6066	4.73451e+20
76	-2	47.7465	5.44538e+20
76	0	47.8126	5.81743e+20
76	2	47.7553	5.49393e+20
76	4	47.6051	4.72731e+20
76	6	47.269	3.37822e+20
76	8	46.9118	2.36341e+20
76	10	46.2635	1.23589e+20
76	12	45.7543	7.42715e+19
76	14	44.744	2.70434e+19
76	16	44.0439	1.34282e+19
76	18	42.6332	3.27614e+18
76	20	41.4543	1.00781e+18
76	22	40.1845	2.83079e+17
78	-26	38.3964	4.73533e+16
78	-24	39.1874	1.04446e+17
78	-22	40.8847	5.70159e+17
78	-20	42.8767	4.17944e+18
78	-18	43.7853	1.03689e+19
78	-16	45.1489	4.0542e+19
78	-14	45.9631	9.15184e+19
78	-12	46.7899	2.09224e+20
78	-10	47.4672	4.11872e+20
78	-8	47.9556	6.71233e+20
78	-6	48.3999	1.04662e+21
78	-4	48.6509	1.34533e+21
78	-2	48.8599	1.65807e+21
78	0	48.8582	1.65524e+21
78	2	48.851	1.64329e+21
78	4	48.6113	1.29303e+21
78	6	48.417	1.06468e+21
78	8	47.9355	6.57841e+20
78	10	47.4679	4.12155e+20
78	12	46.8124	2.13987e+20
78	14	45.9673	9.19063e+19
78	16	45.1522	4.0678e+19
78	18	43.7768	1.02805e+19
78	20	42.8746	4.17055e+18
78	22	40.8976	5.77571e+17
80	-24	41.0469	6.70584e+17
80	-22	42.0347	1.80062e+18
80	-20	43.9837	1.26443e+19
80	-18	45.1438	4.0335e+19
80	-16	46.1824	1.13958e+20
80	-14	47.1798	3.08987e+20
80	-12	47.847	6.02142e+20
80	-10	48.5899	1.26572e+21
80	-8	49.016	1.93811e+21
80	-6	49.5052	3.16103e+21
80	-4	49.6857	3.78622e+21
80	-2	49.9272	4.82077e+21
80	0	49.9419	4.89193e+21
80	2	49.8992	4.68753e+21
80	4	49.7218	3.92542e+21
80	6	49.4843	3.09582e+21
80	8	49.0003	1.90794e+21
80	10	48.5859	1.26062e+21
80	12	47.8346	5.94734e+20
80	14	47.1956	3.13883e+20
80	16	46.1779	1.13451e+20
80	18	45.1498	4.05777e+19
80	20	43.9865	1.26792e+19
80	22	41.9976	1.73513e+18
82	-26	38.9217	8.00703e+16
82	-24	42.2682	2.27424e+18
82	-22	43.7231	9.74349e+18
82	-20	44.9587	3.35209e+19
82	-18	46.4324	1.46325e+20
82	-16	47.2929	3.45991e+20
82	-14	48.2976	9.44904e+20
82	-12	48.9968	1.9012e+21
82	-10	49.6298	3.58041e+21
82	-8	50.1466	6.00307e+21
82	-6	50.5089	8.62454e+21
82	-4	50.8184	1.17535e+22
82	-2	50.9438	1.33231e+22
82	0	51.039	1.46534e+22
82	2	50.9567	1.34964e+22
82	4	50.8099	1.16541e+22
82	6	50.5322	8.82786e+21
82	8	50.1508	6.02886e+21
82	10	49.6475	3.64461e+21
82	12	48.9764	1.86289e+21
82	14	48.3	9.4719e+20
82	16	47.2765	3.40334e+20
82	18	46.4129	1.43507e+20
82	20	44.9509	3.32601e+19
82	22	43.7216	9.72843e+18
82	24	42.2417	2.21484e+18
84	-28	40.3198	3.24104e+17
84	-26	41.3147	8.76462e+17
84	-24	43.0264	4.85439e+18
84	-22	45.0892	3.81921e+19
84	-20	46.1675	1.12275e+20
84	-18	47.5135	4.31352e+20
84	-16	48.4818	1.13602e+21
84	-14	49.3406	2.68129e+21
84	-12	50.1252	5.87614e+21
84	-10	50.6828	1.02624e+22
84	-6	51.5767	2.50882e+22
84	-4	51.878	3.39104e+22
84	-2	52.0092	3.86627e+22
84	0	52.0881	4.18392e+22
84	2	52.0192	3.90535e+22
84	4	51.8928	3.44147e+22
84	6	51.5708	2.49414e+22
84	8	51.2398	1.7913e+22
84	10	50.6869	1.03045e+22
84	12	50.1266	5.88455e+21
84	14	49.3416	2.68405e+21
84	16	48.4995	1.15625e+21
84	18	47.5186	4.33576e+20
84	20	46.1463	1.09925e+20
84	22	45.0683	3.74042e+19
86	-26	43.1052	5.25243e+18
86	-24	44.3047	1.74302e+19
86	-22	46.1659	1.12103e+20
86	-20	47.5102	4.29948e+20
86	-18	48.5627	1.23174e+21
86	-16	49.6592	3.68733e+21
86	-14	50.4397	8.04762e+21
86	-12	51.2118	1.74185e+22
86	-10	51.7712	3.04748e+22
86	-8	52.2908	5.12416e+22
86	-6	52.6491	7.33176e+22
86	-4	52.9055	9.47442e+22
86	-2	53.0764	1.12406e+23
86	0	53.117	1.17061e+23
86	2	53.0698	1.11665e+23
86	4	52.9278	9.68811e+22
86	6	52.6439	7.29412e+22
86	8	52.2968	5.1547e+22
86	10	51.7776	3.06709e+22
86	12	51.2345	1.78175e+22
86	14	50.4189	7.88223e+21
86	16	49.6755	3.74792e+21
86	18	48.5651	1.23472e+21
86	20	47.4793	4.16873e+20
86	22	46.1661	1.12125e+20
86	24	44.2558	1.65973e+19
88	-28	41.0431	6.67991e+17
88	-26	44.2398	1.63339e+19
88	-24	45.9014	8.60489e+19
88	-22	47.2195	3.21491e+20
88	-20	48.7104	1.42779e+21
88	-18	49.7027	3.85127e+21
88	-16	50.7515	1.0993e+22
88	-14	51.5577	2.46173e+22
88	-12	52.2591	4.96428e+22
88	-10	52.8804	9.24012e+22
88	-8	53.323	1.43841e+23
88	-6	53.7095	2.11715e+23
88	-4	53.946	2.68204e+23
88	-2	54.1182	3.18604e+23
88	0	54.1545	3.30374e+23
88	2	54.1458	3.27523e+23
88	4	53.9555	2.70761e+23
88	6	53.7198	2.13909e+23
88	8	53.3191	1.43283e+23
88	10	52.873	9.17217e+22
88	12	52.2799	5.06866e+22
88	14	51.5824	2.52325e+22
88	16	50.747	1.09429e+22
88	18	49.7111	3.88384e+21
88	22	47.2031	3.16258e+20
88	26	44.2352	1.62588e+19
90	-30	42.1485	2.01766e+18
90	-28	43.3566	6.7534e+18
90	-26	45.095	3.84166e+19
90	-24	47.1956	3.13912e+20
90	-22	48.4402	1.08966e+21
90	-20	49.7852	4.18234e+21
90	-18	50.8793	1.24908e+22
90	-16	51.8231	3.2097e+22
90	-14	52.6686	7.4765e+22
90	-10	53.9332	2.64774e+23
90	-8	54.3842	4.15692e+23
90	-6	54.7605	6.05607e+23
90	-4	55.0004	7.69815e+23
90	-2	55.1862	9.26954e+23
90	0	55.2234	9.62087e+23
90	2	55.1667	9.09099e+23
90	4	55.0023	7.71269e+23
90	6	54.7617	6.06337e+23
90	8	54.4014	4.22911e+23
90	10	53.9467	2.6838e+23
90	12	53.3261	1.44289e+23
90	14	52.6762	7.53362e+22
90	16	51.7919	3.11118e+22
90	18	50.9085	1.28607e+22
90	20	49.8065	4.27268e+21
90	22	48.4293	1.07795e+21
90	24	47.1842	3.1033e+20
90	26	45.0936	3.83622e+19
92	-28	45.0452	3.65477e+19
92	-26	46.4496	1.48871e+20
92	-24	48.2701	9.19241e+20
92	-22	49.7468	4.02493e+21
92	-20	50.8693	1.23662e+22
92	-18	52.038	3.97929e+22
92	-16	52.9114	9.53123e+22
92	-14	53.7174	2.13392e+23
92	-12	54.4205	4.31065e+23
92	-10	54.9877	7.60057e+23
92	-8	55.4484	1.20485e+24
92	-6	55.7855	1.68785e+24
92	-4	56.0441	2.18601e+24
92	-2	56.1939	2.53916e+24
92	0	56.2449	2.67201e+24
92	2	56.2086	2.57682e+24
92	4	56.0588	2.21834e+24
92	6	55.794	1.70218e+24
92	8	55.4441	1.19972e+24
92	10	54.9997	7.69225e+23
92	12	54.4327	4.36316e+23
92	14	53.7553	2.21622e+23
92	16	52.8997	9.42036e+22
92	18	52.0394	3.9851e+22
92	20	50.8802	1.25025e+22
92	22	49.7118	3.8866e+21
92	24	48.2847	9.3274e+20
92	26	46.422	1.44819e+20
92	28	45.0678	3.73857e+19
94	-28	46.148	1.10112e+20
94	-24	49.3558	2.72227e+21
94	-22	50.9107	1.28897e+22
94	-20	52.0292	3.94434e+22
94	-18	53.1196	1.17372e+23
94	-16	54.0174	2.8803e+23
94	-14	54.795	6.2686e+23
94	-12	55.4984	1.26663e+24
94	-10	56.0443	2.18631e+24
94	-8	56.4848	3.39642e+24
94	-6	56.8169	4.73436e+24
94	-4	57.0912	6.22837e+24
94	-2	57.2309	7.16245e+24
94	0	57.2925	7.61726e+24
94	2	57.2266	7.1321e+24
94	4	57.1013	6.29214e+24
94	6	56.8321	4.80697e+24
94	8	56.4983	3.4427e+24
94	10	56.0396	2.17622e+24
94	12	55.5062	1.27658e+24
94	14	54.8049	6.3312e+23
94	16	54.0318	2.9223e+23
94	18	53.0887	1.13795e+23
94	20	52.0183	3.90168e+22
94	22	50.9125	1.2913e+22
94	24	49.3631	2.74229e+21
94	26	47.9817	6.88958e+20
94	28	46.1578	1.11192e+20
96	-32	43.8972	1.15965e+19
96	-30	45.314	4.7819e+19
96	-28	47.1003	2.85363e+20
96	-26	49.2457	2.43863e+21
96	-24	50.6121	9.56242e+21
96	-22	51.9835	3.76817e+22
96	-20	53.1971	1.26828e+23
96	-18	54.1828	3.39847e+23
96	-16	55.1191	8.66833e+23
96	-14	55.8581	1.81487e+24
96	-10	57.0828	6.17651e+24
96	-8	57.5245	9.60657e+24
96	-6	57.8661	1.35186e+25
96	-4	58.1033	1.71374e+25
96	-2	58.2699	2.02448e+25
96	0	58.3184	2.12499e+25
96	2	58.2611	2.00676e+25
96	4	58.1299	1.75998e+25
96	6	57.8669	1.35296e+25
96	8	57.5388	9.7447e+24
96	10	57.0932	6.24136e+24
96	12	56.5555	3.64532e+24
96	14	55.874	1.84402e+24
96	16	55.1286	8.75043e+23
96	18	54.1719	3.36165e+23
96	20	53.2042	1.2773e+23
96	22	51.9895	3.79093e+22
96	24	50.6233	9.67011e+21
96	26	49.2203	2.37746e+21
96	28	47.0969	2.84385e+20
98	-30	46.9062	2.35009e+20
98	-28	48.4873	1.14231e+21
98	-26	50.304	7.02674e+21
98	-24	51.891	3.43522e+22
98	-22	53.1137	1.16681e+23
98	-20	54.3186	3.89283e+23
98	-18	55.2781	1.01618e+24
98	-16	56.1755	2.49283e+24
98	-14	56.9519	5.41869e+24
98	-12	57.5633	9.98697e+24
98	-8	58.5727	2.74019e+25
98	-6	58.9008	3.80438e+25
98	-4	59.1344	4.80545e+25
98	-2	59.304	5.69364e+25
98	0	59.3366	5.88219e+25
98	2	59.2978	5.65867e+25
98	4	59.1375	4.82055e+25
98	6	58.9199	3.87781e+25
98	8	58.5686	2.72903e+25
98	10	58.1518	1.7989e+25
98	12	57.6035	1.03959e+25
98	14	56.9602	5.46385e+24
98	16	56.19	2.5294e+24
98	18	55.3017	1.04046e+24
98	20	54.3081	3.85234e+23
98	22	53.1244	1.17936e+23
98	24	51.8732	3.37491e+22
98	26	50.3204	7.14256e+21
100	-30	48.0005	7.02043e+20
100	-28	49.9939	5.15337e+21
100	-26	51.4572	2.22636e+22
100	-24	53.0298	1.07291e+23
100	-22	54.276	3.73054e+23
100	-20	55.3915	1.13817e+24
100	-18	56.3998	3.11962e+24
100	-16	57.2314	7.16628e+24
100	-14	57.9938	1.53592e+25
100	-10	59.1747	5.00312e+25
100	-8	59.6062	7.70274e+25
100	-6	59.9407	1.07628e+26
100	-4	60.1716	1.3558e+26
100	-2	60.3145	1.56411e+26
100	0	60.3613	1.63906e+26
100	2	60.3177	1.56904e+26
100	4	60.1803	1.36764e+26
100	6	59.9283	1.06295e+26
100	8	59.5971	7.63321e+25
100	10	59.1849	5.0546e+25
100	12	58.6331	2.91079e+25
100	14	58.0128	1.56542e+25
100	16	57.2507	7.30605e+24
100	18	56.4041	3.13306e+24
100	20	55.3778	1.12271e+24
100	22	54.2747	3.72555e+23
100	24	53.0249	1.06762e+23
100	26	51.4442	2.19762e+22
100	28	49.9623	4.99271e+21
100	30	48.0319	7.24453e+20
102	-34	45.5821	6.25222e+19
102	-32	47.1282	2.93431e+20
102	-30	49.0232	1.95214e+21
102	-28	51.2009	1.72288e+22
102	-26	52.7321	7.96599e+22
102	-24	54.132	3.23007e+23
102	-22	55.4153	1.16557e+24
102	-20	56.4854	3.39854e+24
102	-18	57.4734	9.12772e+24
102	-16	58.3323	2.15484e+25
102	-14	59.0541	4.43496e+25
102	-12	59.697	8.43525e+25
102	-10	60.1897	1.38061e+26
102	-8	60.6315	2.14752e+26
102	-6	60.9494	2.95104e+26
102	-4	61.1959	3.77597e+26
102	-2	61.3249	4.29623e+26
102	0	61.3527	4.41723e+26
102	2	61.3235	4.28992e+26
102	4	61.1822	3.72472e+26
102	6	60.9519	2.95862e+26
102	8	60.6399	2.16568e+26
102	10	60.2087	1.40706e+26
102	12	59.6824	8.31279e+25
102	14	59.0587	4.45524e+25
102	16	58.3222	2.1331e+25
102	18	57.4923	9.30254e+24
102	20	56.4871	3.40453e+24
102	22	55.4178	1.16849e+24
102	24	54.1242	3.20519e+23
102	26	52.7212	7.88039e+22
102	28	51.1916	1.70702e+22
102	30	49.0139	1.93414e+21
104	-34	44.0708	1.37945e+19
104	-32	48.7315	1.4582e+21
104	-30	50.4629	8.23688e+21
104	-28	52.2977	5.15967e+22
104	-26	53.9637	2.72982e+23
104	-24	55.2585	9.96514e+23
104	-22	56.5067	3.47173e+24
104	-20	57.6028	1.03888e+25
104	-18	58.553	2.68698e+25
104	-16	59.3778	6.1301e+25
104	-14	60.0891	1.24839e+26
104	-12	60.7224	2.35181e+26
104	-10	61.2372	3.93543e+26
104	-8	61.661	6.01218e+26
104	-6	61.9688	8.17929e+26
104	-4	62.1969	1.02748e+27
104	-2	62.3449	1.19139e+27
104	0	62.3818	1.2361e+27
104	2	62.3241	1.16685e+27
104	4	62.1929	1.02332e+27
104	6	61.982	8.28751e+26
104	8	61.6617	6.0164e+26
104	10	61.2343	3.92404e+26
104	12	60.7235	2.35439e+26
104	14	60.1041	1.26736e+26
104	16	59.3958	6.24138e+25
104	18	58.5489	2.67599e+25
104	20	57.5714	1.00683e+25
104	22	56.5002	3.44922e+24
104	24	55.2441	9.82233e+23
104	26	53.9534	2.70184e+23
104	28	52.2948	5.14437e+22
104	30	50.4571	8.18923e+21
106	-34	46.8465	2.21389e+20
106	-32	49.7884	4.19595e+21
106	-30	51.9034	3.47812e+22
106	-28	53.4787	1.68069e+23
106	-26	55.0788	8.32573e+23
106	-24	56.4311	3.21882e+24
106	-22	57.6052	1.04144e+25
106	-20	58.6841	3.06315e+25
106	-18	59.6124	7.75076e+25
106	-16	60.4356	1.76544e+26
106	-14	61.1566	3.63069e+26
106	-12	61.7489	6.56475e+26
106	-10	62.2528	1.08649e+27
106	-8	62.6638	1.63893e+27
106	-6	63.0071	2.31004e+27
106	-4	63.2095	2.82837e+27
106	-2	63.3323	3.19783e+27
106	0	63.3823	3.36197e+27
106	2	63.3385	3.21775e+27
106	4	63.1998	2.80118e+27
106	6	63.001	2.29614e+27
106	8	62.6756	1.65833e+27
106	10	62.2664	1.10142e+27
106	12	61.7517	6.58286e+26
106	14	61.1638	3.65673e+26
106	16	60.4443	1.78077e+26
106	18	59.6017	7.66849e+25
106	20	58.7007	3.11458e+25
106	22	57.6111	1.04754e+25
106	24	56.4029	3.12935e+24
106	26	55.0718	8.26733e+23
106	28	53.4728	1.67089e+23
106	30	51.8781	3.39149e+22
108	-36	47.2013	3.15704e+20
108	-34	48.9271	1.77327e+21
108	-32	50.8879	1.2599e+22
108	-30	53.0817	1.13007e+23
108	-28	54.728	5.86223e+23
108	-26	56.2143	2.59144e+24
108	-24	57.5336	9.69497e+24
108	-22	58.7155	3.16099e+25
108	-20	59.7619	9.00058e+25
108	-18	60.6773	2.24816e+26
108	-16	61.4605	4.91975e+26
108	-12	62.7554	1.79616e+27
108	-10	63.284	3.04715e+27
108	-8	63.6936	4.58958e+27
108	-6	63.986	6.14867e+27
108	-4	64.2077	7.67457e+27
108	-2	64.3469	8.82114e+27
108	0	64.3967	9.27086e+27
108	2	64.3535	8.87929e+27
108	4	64.2134	7.71802e+27
108	6	63.995	6.20421e+27
108	8	63.7012	4.62488e+27
108	10	63.2859	3.05301e+27
108	12	62.7872	1.85402e+27
108	14	62.1849	1.01521e+27
108	16	61.4927	5.0809e+26
108	18	60.6638	2.21799e+26
108	20	59.7527	8.91817e+25
108	22	58.7028	3.12119e+25
108	24	57.5496	9.85117e+24
108	26	56.1899	2.52906e+24
108	28	54.7194	5.81196e+23
108	30	53.0842	1.13287e+23
108	32	50.8979	1.27262e+22
108	34	48.9251	1.76975e+21
108	36	47.1744	3.07327e+20
110	-36	45.905	8.63544e+19
110	-34	50.4473	8.10969e+21
110	-32	52.3647	5.51687e+22
110	-30	54.2194	3.52506e+23
110	-26	57.3471	8.04524e+24
110	-24	58.6474	2.95273e+25
110	-22	59.7992	9.34246e+25
110	-20	60.825	2.60597e+26
110	-18	61.7273	6.42437e+26
110	-16	62.5164	1.41424e+27
110	-14	63.2037	2.8119e+27
110	-12	63.7937	5.07308e+27
110	-10	64.2933	8.36e+27
110	-8	64.7072	1.26469e+28
110	-6	64.9828	1.66595e+28
110	-4	65.2245	2.12142e+28
110	-2	65.3417	2.38529e+28
110	0	65.3893	2.50147e+28
110	2	65.3548	2.41681e+28
110	4	65.229	2.13097e+28
110	6	64.9982	1.6919e+28
110	8	64.705	1.26187e+28
110	10	64.311	8.50994e+27
110	12	63.8103	5.15799e+27
110	14	63.2245	2.87116e+27
110	16	62.5279	1.43064e+27
110	18	61.7335	6.46455e+26
110	20	60.8187	2.58959e+26
110	22	59.7927	9.28222e+25
110	24	58.6456	2.94758e+25
110	26	57.3324	7.92797e+24
110	28	55.9034	1.89902e+24
110	30	54.2178	3.51963e+23
110	32	52.3477	5.42375e+22
110	34	50.3944	7.69176e+21
112	-36	48.6262	1.31242e+21
112	-34	51.549	2.44042e+22
112	-32	53.7359	2.17373e+23
112	-30	55.4234	1.17506e+24
112	-28	57.0548	6.00622e+24
112	-26	58.4709	2.47514e+25
112	-24	59.7392	8.79864e+25
112	-22	60.8868	2.77198e+26
112	-20	61.8769	7.46088e+26
112	-18	62.763	1.80983e+27
112	-16	63.5576	4.00584e+27
112	-14	64.214	7.72305e+27
112	-12	64.814	1.40716e+28
112	-10	65.3013	2.29087e+28
112	-8	65.6945	3.39424e+28
112	-6	66.0103	4.65507e+28
112	-4	66.2224	5.75456e+28
112	-2	66.3376	6.45758e+28
112	0	66.3823	6.75265e+28
112	2	66.3568	6.58223e+28
112	4	66.2139	5.70594e+28
112	6	65.9958	4.58796e+28
112	8	65.6955	3.39761e+28
112	10	65.3113	2.31395e+28
112	12	64.8481	1.45597e+28
112	14	64.2572	8.06377e+27
112	16	63.5732	4.06906e+27
112	18	62.7893	1.85801e+27
